Time,heatExchanger.Tcold_IN,heatExchanger.Tcold_OUT,heatExchanger.Thot_IN,heatExchanger.Thot_OUT,heatExchanger.metal.T,heatExchanger.mFlow_HOT,heatExchanger.mFlow_COLD
472.0,283.061318573,283.859861093,313.832626176,313.467094868,303.375,0.70607378821,0.307935143718
473.6,282.640050274,283.459300901,312.516789958,312.535299314,303.375,0.707186603335,0.295618923532
475.2,284.095996116,285.031625033,314.091863073,311.958369244,303.376,0.718037229612,0.285766401834
476.8,284.028274134,284.191799334,312.470684208,313.612054975,303.376,0.686131778897,0.308681891002
478.4,282.395285625,284.587286688,312.902258015,311.638192435,303.376,0.701605039067,0.291166343185
480.0,282.529502628,285.241476262,313.841215209,312.195693131,303.376,0.707685118053,0.282671417717
481.6,283.306107652,285.293566767,312.276561286,312.676703586,303.376,0.717018531492,0.305795097322
483.2,282.840566976,284.461084043,312.994128737,312.386607918,303.377,0.692011445655,0.304796816614
484.8,283.65379862,284.059473917,313.029298197,313.0186157,303.377,0.695269331209,0.297776396111
486.4,282.560348355,284.123536319,313.530227365,312.080006776,303.377,0.711580341325,0.295884823321
488.0,282.8790684,283.945734208,313.552368606,312.871481646,303.377,0.692879864331,0.302251850509
489.6,284.031359612,284.745058375,312.611075175,313.093166351,303.377,0.713354076779,0.302547951428
491.2,283.298594627,284.292776134,313.983085962,312.294745609,303.377,0.682762402821,0.289916963777
492.8,282.33842652,284.754228406,313.853942636,311.692974453,303.378,0.70281463548,0.311234229278
494.4,282.365965667,284.499621007,313.744334667,311.978273877,303.378,0.690575266746,0.315630804873
496.0,283.796349349,283.466327858,312.492279893,312.000419374,303.378,0.718071466518,0.303294830556
497.6,284.020913016,284.493886845,313.513260137,312.754013545,303.378,0.711276287757,0.311436194019
499.2,282.785320457,285.056907753,314.091463796,312.320262259,303.378,0.686786040745,0.28138083639
500.8,283.013719186,284.473499695,312.753514343,313.349119976,303.378,0.685653435277,0.300329188338
502.4,283.655795585,284.577969596,313.020521621,313.266094231,303.378,0.696521733469,0.28308460006
504.0,282.829203344,284.886995045,313.809080898,313.614077466,303.378,0.686742056234,0.311834443233
505.6,283.565432664,283.887529425,313.72706826,313.57941767,303.378,0.711039249347,0.312728136709
507.2,284.070534752,285.15643466,312.935242196,313.009037067,303.378,0.693909732043,0.310897523307
508.8,284.103548937,284.97949902,312.269205021,312.744785882,303.378,0.68291583921,0.308290840612
510.4,282.161819023,285.090530234,312.312324633,313.566662095,303.378,0.688255315613,0.315257807254
512.0,282.689174211,284.035466031,313.026028189,312.051337954,303.379,0.684303670427,0.30044180237
513.6,284.111278717,283.556637345,312.743826661,311.722088881,303.379,0.719697190437,0.29411284983
515.2,282.537354928,283.893732707,312.186004466,311.742034918,303.379,0.719091668811,0.295234911225
516.8,282.434013221,284.309914212,313.628797436,313.538725312,303.379,0.69224598907,0.288318820548
518.4,282.184278498,283.495116315,312.990011703,312.226672453,303.379,0.68989575858,0.306678657861
520.0,283.186945551,283.910447998,313.865057653,312.114859985,303.379,0.717155965072,0.300029360828
521.6,283.974184893,285.161168082,313.631776047,312.930977163,303.379,0.711398640386,0.290416789108
523.2,283.0891356,284.582470516,313.556828945,311.897936232,303.379,0.712607321115,0.316906733672
524.8,283.922769878,283.507969388,314.09035879,311.953331473,303.379,0.697288304834,0.291239885371
526.4,283.993116469,284.936423843,313.073135805,313.171643841,303.379,0.69559480145,0.290617482489
528.0,283.214679097,283.904198543,312.358171761,312.588089838,303.379,0.704517754621,0.311080509075
529.6,282.519530008,284.351328779,313.312624614,313.446664472,303.379,0.710479532861,0.309814390425
531.2,283.46209307,285.205985233,312.77684421,313.521113409,303.379,0.711579359539,0.283192889934
532.8,282.554649572,285.259048318,313.585457609,312.331343735,303.379,0.684670422051,0.303995188887
534.4,283.482160373,285.011505752,313.37950363,312.118944315,303.379,0.693135613879,0.295737167663
536.0,283.19049323,285.002560324,312.806098911,313.38634309,303.379,0.713101893533,0.293693829197
537.6,283.91654741,285.114879508,312.676911216,313.338117805,303.379,0.688371332868,0.318073644096
539.2,282.951097404,284.487120212,312.910930333,312.620207882,303.38,0.685132960885,0.280641370184
540.8,282.425047977,283.359276775,312.423704376,313.481950259,303.38,0.712033116618,0.318251112379
542.4,282.994627246,283.587993616,313.09488502,313.274446989,303.38,0.705741527496,0.315748270345
544.0,282.181499164,283.998716593,313.441587401,311.677966996,303.38,0.698638589897,0.308941761344
545.6,282.689888192,283.955886577,313.16407051,312.181237287,303.38,0.69145093627,0.303072401888
547.2,283.994787953,283.692384186,313.95358168,313.375644367,303.38,0.707374647722,0.306756755252
548.8,283.893658799,284.474678876,312.971854264,313.479915434,303.38,0.681374245483,0.288939288147
550.4,284.071550078,283.993531844,313.839489967,313.416313412,303.38,0.695214342542,0.303211670881
552.0,284.062754086,285.01329252,313.663731535,311.989445874,303.38,0.711107673758,0.288756691789
553.6,283.729942199,284.939679289,313.776965615,312.744710908,303.38,0.69779613606,0.297098898323
555.2,282.969589705,283.725080951,312.647008211,311.721726773,303.38,0.718818483104,0.304773050263
556.8,283.817123844,284.182048427,312.164522676,312.433253256,303.38,0.696864960335,0.299573046299
558.4,282.301862781,284.306268611,313.555156825,311.969441172,303.38,0.691621726124,0.310587405244
560.0,283.888526998,284.266778573,312.399468238,312.747092021,303.38,0.689720572817,0.314011182294
561.6,283.038780906,283.953974326,312.8254773,312.162796067,303.38,0.718997608727,0.281700069517
563.2,283.884470205,285.311643909,312.830993529,312.070825083,303.38,0.693356118761,0.28631883847
564.8,284.057843631,284.895246256,312.875600968,312.875680696,303.38,0.719267517421,0.285299819662
566.4,283.15733992,284.948241969,312.440679997,312.470131922,303.38,0.699259950623,0.300318663528
568.0,283.676666314,284.89766727,312.2165159,312.228704882,303.38,0.695558730518,0.281400296121
569.6,283.779983238,283.464557081,313.535876063,312.462804198,303.38,0.704354758242,0.305209367731
571.2,283.587527021,285.30296985,314.122780268,312.440826927,303.38,0.686506878082,0.293805124098
572.8,283.943770227,283.393785844,314.049481493,312.961871675,303.38,0.686308176483,0.3131941099
574.4,282.272711443,283.928655123,312.666142953,311.734945151,303.38,0.702097722398,0.288237232219
576.0,282.643024814,285.216149327,312.813689324,312.568938916,303.38,0.693565038807,0.290971408766
577.6,282.996019256,285.284153595,312.560279909,313.090408621,303.38,0.68168474957,0.290828986174
579.2,282.72145936,284.510199247,313.723624442,312.17241923,303.38,0.687679909147,0.30781734452
580.8,283.546173483,285.048498392,312.283855108,312.460266859,303.38,0.707605159281,0.302357875997
582.4,283.795736629,285.213338597,313.636966657,312.67676191,303.38,0.689836749204,0.313126752289
584.0,283.220464386,283.994752834,313.56867555,312.675524067,303.38,0.69531067841,0.293387859021
585.6,282.495340511,283.437341853,314.121252207,313.480626885,303.38,0.698306537612,0.318232649773
587.2,282.861278045,284.928830744,313.584708068,312.624965391,303.38,0.708784756469,0.297731348429
588.8,282.311743345,285.124834775,313.355821269,312.857298498,303.38,0.706109122614,0.309365212019
590.4,282.955404817,284.27754625,313.314805281,313.631666171,303.38,0.709526694144,0.294579551743
592.0,284.031519526,285.216337207,313.154802131,312.593168789,303.38,0.700672137453,0.311485825801
593.6,283.912827764,283.357935045,312.397539789,312.882134657,303.38,0.701992898195,0.283769121608
595.2,283.185437038,284.651813548,313.323971123,311.640359182,303.38,0.685505071781,0.308871681493
596.8,284.078140978,283.656711425,312.299826358,312.961534188,303.38,0.696375756005,0.308567600217
598.4,283.750568262,283.543364427,312.178642238,312.641992201,303.38,0.709428584315,0.31342845496
600.0,284.054863583,285.084486647,313.433729016,313.306310546,303.38,0.718649860178,0.300220069393
601.6,282.963636999,284.364245405,312.912591407,313.006740063,303.38,0.702210723475,0.294875985932
603.2,282.740483008,283.941121559,314.021826969,313.493172177,303.38,0.697635051762,0.292769791793
604.8,282.733845144,284.446463091,313.693334167,313.419241971,303.38,0.702592384764,0.315352993054
606.4,282.466403407,283.979817946,313.257510117,312.908536876,303.38,0.69192988456,0.308504771257
608.0,283.76948734,285.005230844,313.454255342,312.496833625,303.38,0.709701112303,0.282267335329
609.6,283.238573905,285.00792465,312.846199998,312.692134174,303.38,0.706543252563,0.298040732581
611.2,283.20470663,284.337759519,313.933057903,312.710588529,303.38,0.71636959821,0.31817333693
612.8,284.050635298,283.956821713,312.970296397,313.535056078,303.38,0.708169368144,0.299431255663
614.4,282.831903574,283.815508296,313.521105813,311.764646165,303.38,0.695203884409,0.294687027111
616.0,283.282698129,283.811907907,313.779482133,311.968472387,303.38,0.684367868465,0.317250726525
617.6,283.328106027,284.124047868,312.571617177,312.250738241,303.38,0.714171953054,0.302134134063
619.2,282.911942511,284.939057947,313.201749574,311.87824432,303.381,0.716720308054,0.283324387988
620.8,283.133644035,283.645321005,312.264958657,311.683897277,303.381,0.715901857348,0.310623644937
622.4,283.863050727,285.317339832,314.143892537,313.117072288,303.381,0.719844327256,0.29109787388
624.0,283.63262454,283.486804806,312.888719689,313.448877359,303.381,0.696018987329,0.297648215037
625.6,283.754826566,284.693302476,313.772072339,312.944514922,303.381,0.685726366837,0.294638920215
627.2,282.324943445,284.243477867,313.560432778,312.545755172,303.381,0.717463701925,0.305798715585
628.8,282.607202968,284.158538675,313.055369564,313.535151709,303.381,0.695581415578,0.291235256177
630.4,283.417071729,284.519694707,312.810649593,312.760896675,303.381,0.714413984234,0.291885713137
632.0,282.666829778,284.280375711,314.030252596,313.056962911,303.381,0.701417317706,0.302778301696
633.6,283.611067117,284.017182098,313.531758399,313.066391567,303.381,0.697265212179,0.285144811857
635.2,282.782075483,284.199997603,313.91827395,311.988648836,303.381,0.689353176631,0.298266658213
636.8,283.359386207,283.596902137,313.469248453,312.933967643,303.381,0.687701227124,0.288010673231
638.4,283.602333111,284.530730461,312.934307455,313.099449332,303.381,0.694109646354,0.292992477445
640.0,284.05864428,284.594526937,314.13569873,312.511617435,303.381,0.703927612865,0.297501373843
641.6,282.371292545,284.076701318,312.633999444,311.701462384,303.381,0.716815462561,0.296231525697
643.2,283.917942992,283.715429427,314.063771542,312.657453387,303.381,0.706143831367,0.294456556551
644.8,283.260661391,284.899498817,312.699722061,312.771408823,303.381,0.712303787972,0.2961676314
646.4,282.333271104,284.200453929,313.11305302,312.27906186,303.381,0.681194679834,0.304236536676
648.0,282.568617819,284.59080747,313.422594032,312.394301646,303.381,0.692333119492,0.304500580799
649.6,283.831364254,283.445350943,312.456577871,312.930962354,303.381,0.705387937551,0.313425372667
650.0,283.008543619,284.728272727,314.096809213,313.285735695,303.381,0.681450600376,0.312797433084
650.0,282.99050399,284.205658557,313.28247072,312.97491313,303.381,0.680676475631,0.799338837765
651.2,283.88664076,285.161176537,312.75230135,313.255342928,300.571,0.696391154804,0.793820265324
652.8,282.343278705,284.937580298,312.957681397,312.689283225,298.99,0.695428753646,0.786598222726
654.4,283.257262895,284.131356948,314.032594453,312.154916294,298.452,0.690940000393,0.815545775602
656.0,283.114364103,285.143818215,312.296907868,312.979150879,298.281,0.687050154787,0.808102586653
657.6,283.153625661,284.45310142,313.051984788,312.681856828,298.203,0.711267145239,0.79905645858
659.2,283.344442588,283.860029877,313.513990316,312.641114562,298.157,0.68512991904,0.80477320326
660.8,284.113199082,285.007704403,313.490253196,312.705368148,298.13,0.686874006551,0.811586521433
662.4,282.53989247,283.878433038,312.231220621,313.053148528,298.115,0.680982919614,0.810984983252
664.0,282.478075663,284.851223044,314.0932154,313.496518119,298.105,0.696114153605,0.788887879391
665.6,282.624010785,284.89405358,312.924826796,312.085177838,298.095,0.710886206893,0.782269503314
667.2,283.554385009,284.448426477,313.896248098,311.752616525,298.086,0.696877238302,0.784596274537
668.8,284.006647351,284.275527429,313.558186189,311.827103064,298.078,0.684689874948,0.783196580794
670.4,283.576767989,284.959963181,312.473101553,312.267973317,298.072,0.711919610504,0.79509351617
672.0,283.545062493,283.876746115,313.131809788,311.724517195,298.065,0.700556842847,0.791342482915
673.6,283.896381268,283.577296675,313.380652241,313.109106591,298.058,0.690813820827,0.785337477134
675.2,282.541637862,284.464772717,312.193422608,313.215068635,298.052,0.704638717443,0.81471129984
676.8,283.592560529,283.880811628,314.030279719,311.652198018,298.045,0.691121613464,0.808259466588
678.4,283.56392177,284.275574612,313.583910194,312.21187915,298.039,0.683642524735,0.793999558966
680.0,282.29178675,284.640285039,313.163564655,311.55136476,298.034,0.715128601174,0.80828150861
681.6,283.194008694,284.79154103,313.146413321,312.052354568,298.029,0.719214217486,0.813498568471
683.2,282.195943527,284.15592055,313.526722209,313.421468279,298.023,0.68044338373,0.819386423485
684.8,283.453472472,283.942227957,312.70517946,313.001164908,298.018,0.698719969783,0.788182239425
686.4,283.897800155,284.392869512,312.417453637,312.417503991,298.013,0.698882644283,0.815136312244
688.0,283.516013642,283.822293526,314.020992827,312.232012043,298.01,0.683254100687,0.781207538772
689.6,283.019403144,283.784020139,312.926382225,312.123087705,298.007,0.69330774544,0.788753081325
691.2,283.173842538,283.33449066,314.092836502,312.645519365,298.004,0.708216554372,0.817055150741
692.8,283.353537669,284.312822279,312.154903461,311.585592356,298.001,0.717212379146,0.799039590329
694.4,282.546877506,284.51739394,313.194308787,312.461201665,297.998,0.706723170623,0.801546672425
696.0,283.34657151,284.209063186,314.036157262,313.183230842,297.994,0.70517221724,0.785901278293
697.6,283.854549338,284.923158261,312.859711507,312.446110184,297.991,0.684566444118,0.800391746469
699.2,283.875337935,282.986498775,312.157733726,312.068452361,297.988,0.710163504518,0.786280470293
700.8,282.738936101,283.52523851,313.357324583,312.284271733,297.985,0.711340765608,0.791886746281
702.4,282.44422215,284.534931234,313.732450832,312.464140715,297.982,0.689602144374,0.812623174967
704.0,283.968674652,283.907543208,314.125609246,313.164379684,297.979,0.706704900793,0.800680819698
705.6,283.993508762,284.128974444,313.699467064,313.383862973,297.978,0.688582468121,0.813818528752
707.2,283.049600579,284.306117356,312.610749468,312.790484883,297.976,0.694141183452,0.807008993492
708.8,283.978894337,282.988643768,313.12227653,311.859388691,297.974,0.687608389661,0.787531387644
710.4,282.913407181,284.273925684,313.660083893,312.277333932,297.973,0.716917817466,0.815370217678
712.0,283.784002207,284.490757309,312.744199006,313.196953703,297.971,0.690659151876,0.818805778546
713.6,282.454618687,284.743717725,314.101969855,313.274303104,297.97,0.684093516609,0.810226409385
715.2,282.486667381,283.980582165,312.155339336,313.300370128,297.968,0.686547003916,0.806174996321
716.8,282.597567554,283.366197312,313.126447653,312.193673726,297.966,0.715705328804,0.793422701757
718.4,282.952051974,283.020171724,312.270108022,311.974439212,297.965,0.717502902389,0.789984793108
720.0,283.4720927,284.525739883,314.100134729,313.104340884,297.963,0.686001528959,0.819070153549
721.6,283.827967957,284.202318801,313.718886093,312.16401258,297.962,0.718670596082,0.801510843102
723.2,283.445736328,284.703211607,313.22355392,313.368307344,297.961,0.708268108378,0.786210218561
724.8,282.510451443,283.628951093,314.144146553,313.131433477,297.96,0.680191451943,0.784655277007
726.4,282.430471878,284.055656558,313.152893689,313.022738702,297.959,0.686394337577,0.790665740083
728.0,282.939641123,283.678977516,314.005440957,311.497484644,297.958,0.703938185471,0.78193604823
729.6,282.451023898,284.194546154,314.101914226,312.587259177,297.958,0.712910191638,0.785377445119
731.2,283.68622417,284.745828511,314.090125474,312.405291005,297.957,0.719196861928,0.8164150537
732.8,282.236096819,282.884815539,313.394730264,313.332197635,297.956,0.697203170307,0.81127613124
734.4,283.805876204,284.457939058,312.715759244,312.973914967,297.955,0.683112107725,0.802480758002
736.0,284.06450566,283.575899912,312.76607605,312.85851676,297.954,0.718726609073,0.812888579464
737.6,283.31982094,284.609364746,313.599395259,313.093878273,297.954,0.694931588785,0.801967969914
739.2,282.790921862,283.768005411,313.368791921,312.651675751,297.953,0.696289562986,0.785403865989
740.8,283.537300515,283.205831738,312.754531183,311.789703734,297.953,0.680173401743,0.803824127705
742.4,283.24637686,284.269955403,312.708760576,312.641180611,297.953,0.716684016592,0.79378313161
744.0,282.433328884,283.357054503,313.567073545,311.632911444,297.952,0.695299931675,0.791067954813
745.6,283.870355521,283.489306903,313.137144363,312.489642786,297.952,0.688848822275,0.805139431653
747.2,282.246930607,282.893229912,313.740612877,312.898227003,297.952,0.719008778972,0.789764182577
748.8,282.613907307,283.01589432,313.123859768,312.07020121,297.952,0.717914813758,0.804135680882
750.4,283.887064181,284.336730488,312.454391758,313.266160363,297.951,0.710135767734,0.801980595175
752.0,283.765552533,283.341181615,312.585339864,313.098683822,297.951,0.710323491642,0.805437828823
753.6,283.886736736,284.462250505,313.272380917,311.898886881,297.951,0.697871286327,0.783536478606
755.2,284.076219898,283.633590891,313.576629512,312.009170801,297.951,0.681247717543,0.795805640372
756.8,282.984200736,284.741308165,313.362388298,312.956951965,297.95,0.710282141336,0.818668443098
758.4,282.887803238,283.937685521,312.944049451,312.593581435,297.95,0.714249127364,0.786044406769
760.0,283.132115652,283.500427265,313.948535987,311.65310714,297.95,0.696184025482,0.797282758806
761.6,283.582191986,284.651072031,313.901167038,312.34332545,297.95,0.696644009473,0.810737705555
763.2,283.640936675,284.539472757,312.339021653,312.692362065,297.949,0.70740535987,0.805026453873
764.8,282.668647213,283.558604837,313.706350498,311.760600973,297.949,0.682842791443,0.789712017295
766.4,282.716811448,283.139355644,313.254777418,313.350302072,297.949,0.689415779516,0.796850600376
768.0,283.339199603,284.559084673,312.898327678,311.877101209,297.949,0.719289629305,0.807014609078
769.6,283.7123345,284.032888918,313.309234536,312.359213965,297.949,0.681792747589,0.815919972308
771.2,283.340002837,283.608454569,314.134453578,312.092361799,297.948,0.711516990997,0.802302107819
772.8,282.808568619,283.493185102,312.453958897,312.200554891,297.948,0.704598246148,0.806203791969
774.4,283.116471133,284.528311447,312.973547261,312.979254829,297.948,0.714808161897,0.813368031004
776.0,282.791566911,283.80323727,312.781822054,313.244995563,297.948,0.706521021623,0.802578837469
777.6,282.698893715,284.397148299,313.537597848,311.429138266,297.948,0.684743378595,0.793344705774
779.2,283.395706051,282.922046433,313.597196808,312.608591793,297.948,0.702567553028,0.804202886137
780.8,282.945599304,284.650245462,312.491218653,312.854668616,297.948,0.684760021692,0.816876462026
782.4,283.422411531,284.336708165,312.524408583,311.707797359,297.947,0.695347450352,0.798009182664
784.0,282.30877962,283.447696475,312.518084304,311.373837006,297.947,0.695204548837,0.801759550883
785.6,283.411737793,283.402952043,313.644149926,311.955606899,297.947,0.705142760063,0.78307640527
787.2,283.26668119,284.807875862,312.248592369,312.257798337,297.947,0.700404178944,0.783018454899
788.8,282.928312923,283.543257727,313.763601,311.647487648,297.947,0.688842010112,0.816026138505
790.4,283.843872957,284.397868934,312.74397358,312.419795148,297.947,0.696591768648,0.798831634448
792.0,283.123675012,284.685061704,313.609624665,312.929122581,297.947,0.708125384788,0.808728442766
793.6,283.054803815,284.744454864,313.836488887,312.680437301,297.947,0.696115680079,0.818112970828
795.2,282.595804386,284.173653007,314.128296432,311.990003313,297.947,0.683975665385,0.78097118062
796.8,283.066737294,283.927766036,314.018084915,311.837776972,297.947,0.688784706672,0.789084655467
798.4,282.944028883,284.412415655,312.933451584,312.417747921,297.947,0.695994194719,0.785769015461
800.0,283.531390544,283.114187013,312.433777015,312.204932395,297.947,0.700672135174,0.808060545433
800.0,282.317285316,283.258053225,313.60674441,312.664323096,297.947,0.682114164489,0.810997988145
