Time,valveStuck.m_flow,valveStuck.m_flow_real,valveStuck.cmd,valveStuck.bias,valveStuck.lambda,valveStuck.dp,valveStuck.T_in,valveStuck.valve.opening
257.76,0.996789,0.797431,1,0,0.01,50662.5,318.15,0.8664
258.48,1.02179,0.817435,1,0,0.01,50662.5,318.15,0.8772
259.2,1.04711,0.837688,1,0,0.01,50662.5,318.15,0.888
259.92,1.07273,0.858188,1,0,0.01,50662.5,318.15,0.8988
259.99,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
260,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
260.64,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
261.36,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
262.08,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
262.8,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
263.52,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
264.24,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
264.96,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
265.68,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
266.4,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
267.12,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
267.84,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
268.56,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
269.28,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
270,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
270.72,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
271.44,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
272.16,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
272.88,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
273.6,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
274.32,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
275.04,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
275.76,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
276.48,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
277.2,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
277.92,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
278.64,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
279.36,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
280.08,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
280.8,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
281.52,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
282.24,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
282.96,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
283.68,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
284.4,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
285.12,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
285.84,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
286.56,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
287.28,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
288,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
288.72,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
289.44,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
290.16,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
290.88,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
291.6,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
292.32,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
293.04,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
293.76,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
294.48,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
295.2,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
295.92,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
296.64,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
297.36,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
298.08,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
298.8,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
299.52,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
300.24,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
300.96,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
301.68,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
302.4,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
303.12,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
303.84,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
304.56,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
305.28,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
306,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
306.72,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
307.44,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
308.16,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
308.88,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
309.6,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
310.32,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
311.04,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
311.76,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
312.48,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
313.2,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
313.92,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
314.64,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
315.36,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
316.08,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
316.8,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
317.52,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
318.24,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
318.96,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
319.68,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
320.4,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
321.12,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
321.84,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
322.56,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
323.28,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
324,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
324.72,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
325.44,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
326.16,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
326.88,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
327.6,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
328.32,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
329.04,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
329.76,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
330.48,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
331.2,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
331.92,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
332.64,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
333.36,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
334.08,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
334.8,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
335.52,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
336.24,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
336.96,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
337.68,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
338.4,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
339.12,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
339.84,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
340.56,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
341.28,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
342,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
342.72,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
343.44,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
344.16,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
344.88,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
345.6,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
346.32,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
347.04,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
347.76,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
348.48,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
349.2,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
349.92,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
350.64,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
351.36,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
352.08,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
352.8,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
353.52,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
354.24,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
354.96,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
355.68,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
356.4,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
357.12,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
357.84,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
358.56,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
359.28,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
360,1.0756,0.860481,1,0,0.01,50662.5,318.15,0.9
