,TZon,TAmb,Q_HP1,Q_HP2,Q_GB,QCon,I_GloHor_sat,prfVen,prfOcc,powEle,T_EMI_sup
2015-01-11 04:45:00+01:00,291.376665242513,276.77550719976415,0.0,0.0,0.0,0.0,0.0,0.0,0.08406263917302731,2799.999415874481,292.76429300308223
2015-01-11 04:50:00+01:00,291.3739990234375,276.7755372405052,0.0,0.0,0.0,0.0,0.0,0.0,0.08398586961546589,2799.9998927116394,292.78453073501584
2015-01-11 04:55:00+01:00,291.3599983215332,276.75295580625533,0.0,0.0,0.0,0.0,0.0,0.0,0.08390910005790443,2799.9998927116394,292.7874606132507
2015-01-11 05:00:00+01:00,291.3509979248047,276.7323054909706,0.0,0.0,0.0,0.0,0.0,0.0,0.08383233050034301,2799.9998927116394,292.78377895355214
2015-01-11 05:05:00+01:00,291.3469982147217,276.7913083076477,0.0,0.0,0.0,0.0,0.0,0.0,0.0616459283650921,2499.999821186065,292.76676397323604
2015-01-11 05:10:00+01:00,291.33699836730955,276.74137231111524,0.0,0.0,0.0,0.0,0.0,0.0,0.06156915880753067,2499.999821186065,292.75065393447875
2015-01-11 05:15:00+01:00,291.3309978485107,276.8024096608162,0.0,0.0,0.0,0.0,0.0,0.0,0.061492389249969276,2499.999821186065,292.7393939971924
2015-01-11 05:20:00+01:00,291.3229976654053,276.7848859667778,0.0,0.0,0.0,0.0,0.0,0.0,0.06141561969240785,3699.999630451202,292.72603168487547
2015-01-11 05:25:00+01:00,291.3109981536865,276.77260649204254,0.0,0.0,0.0,0.0,0.0,0.0,0.061338850134846426,3699.999630451202,292.7199125289917
2015-01-11 05:30:00+01:00,291.31199798583987,276.7879669308662,0.0,0.0,0.0,0.0,0.0,0.0,0.061262080577285015,3699.999630451202,292.71811790466313
2015-01-11 05:35:00+01:00,291.2949993133545,276.75693526268003,0.0,0.0,0.0,0.0,0.0,0.0,0.0611853110197236,3699.999630451202,292.71433095932
2015-01-11 05:40:00+01:00,291.2859992980957,276.7842023015022,0.0,0.0,0.0,0.0,0.0,0.0,0.06110854146216214,3699.999630451202,292.7141764640808
2015-01-11 05:45:00+01:00,291.282999420166,276.786324417591,0.0,0.0,0.0,0.0,0.0,0.0,0.061031771904600726,3699.999630451202,292.7130124092102
2015-01-11 05:50:00+01:00,291.26799926757815,276.7962896227837,0.0,0.0,0.0,0.0,0.0,0.0,0.0609550023470393,2499.999821186065,292.70759820938116
2015-01-11 05:55:00+01:00,291.2629989624023,276.85557941198346,0.0,0.0,0.0,0.0,0.0,0.0,0.060878232789477876,2499.999821186065,292.69311809539795
2015-01-11 06:00:00+01:00,291.2629989624023,276.8006104111671,0.0,0.0,0.0,0.0,0.0,1.0,0.06080146323191647,2499.999821186065,292.68310432434083
2015-01-11 06:05:00+01:00,291.2479988098145,276.8284533500671,0.0,0.0,0.0,0.0,0.0,1.0,0.0165054548757057,2799.9998927116394,292.6819107055664
2015-01-11 06:10:00+01:00,291.23899841308594,276.79972243309015,0.0,0.0,0.0,0.0,0.0,1.0,0.016428685318144287,2799.9998927116394,292.6802639007568
2015-01-11 06:15:00+01:00,291.23599853515617,276.84374178647994,0.0,0.0,0.0,0.0,0.0,1.0,0.01635191576058287,2799.9998927116394,292.67802410125734
2015-01-11 06:20:00+01:00,291.2289985656738,276.81165939569473,0.0,0.0,0.0,0.0,0.0,1.0,0.016275146203021455,4000.0001788139343,292.6761945724487
2015-01-11 06:25:00+01:00,291.2179988861084,276.74621124267577,0.0,0.0,0.0,0.0,0.0,1.0,0.016198376645459988,4000.0001788139343,292.67297258377073
2015-01-11 06:30:00+01:00,291.2079986572265,276.8115557312965,0.0,0.0,0.0,0.0,0.0,1.0,0.01612160708789857,4000.0001788139343,292.67272911071774
2015-01-11 06:35:00+01:00,291.19799919128417,276.90567544698706,0.0,0.0,0.0,0.0,0.0,1.0,0.016044837530337155,3199.999511241913,292.66592836380005
2015-01-11 06:40:00+01:00,291.19533182779946,277.0269539237022,0.0,0.0,0.0,0.0,0.0,1.0,0.015968067972775737,3199.999511241913,292.65158433914183
2015-01-11 06:45:00+01:00,291.19133211771646,277.11768980026244,0.0,0.0,0.0,0.0,0.0,1.0,0.015891298415214326,3199.999511241913,292.64325714111334
2015-01-11 06:50:00+01:00,291.18099937438967,277.23599479198447,0.0,0.0,0.0,0.0,0.0,1.0,0.0158145288576529,2399.999797344208,292.63394155502317
2015-01-11 06:55:00+01:00,291.1799995422363,277.3334790229797,0.0,0.0,0.0,0.0,0.0,1.0,0.01573775930009149,2399.999797344208,292.6258400917053
2015-01-11 07:00:00+01:00,291.1679992675781,277.42867057323446,0.0,0.0,0.0,0.0,0.0,0.0,0.015660989742530072,2399.999797344208,292.6247905731201
2015-01-11 07:05:00+01:00,291.16299896240236,277.54399263858795,0.0,0.0,0.0,0.0,0.0,0.0,0.05980345898361801,3199.999988079071,292.61198234558105
2015-01-11 07:10:00+01:00,291.15199890136716,277.6342939376831,0.0,0.0,0.0,0.0,0.0,0.0,0.05972668942605655,3199.999988079071,292.6103525161743
2015-01-11 07:15:00+01:00,291.14399871826174,277.7268685340881,0.0,0.0,0.0,0.0,0.0,0.0,0.059649919868495126,3199.999988079071,292.6082676887512
2015-01-11 07:20:00+01:00,291.1339988708496,277.7187581062317,0.0,0.0,0.0,0.0,0.0,0.0,0.059573150310933715,3999.999701976776,292.59985370635985
2015-01-11 07:25:00+01:00,291.12599868774413,277.57665326595304,0.0,0.0,0.0,0.0,0.0,0.0,0.05949638075337229,3999.999701976776,292.58995447158816
2015-01-11 07:30:00+01:00,291.11499824523924,277.4897861003876,0.0,0.0,0.0,0.0,0.0,0.0,0.05941961119581087,3999.999701976776,292.5854822158813
2015-01-11 07:35:00+01:00,291.11399841308594,277.4165592193604,0.0,0.0,0.0,0.0,0.0,0.0,0.05934284163824946,2799.999415874481,292.57681436538695
2015-01-11 07:40:00+01:00,291.10999908447263,277.408683347702,0.0,0.0,0.0,0.0,0.0,0.0,0.059266072080688036,2799.999415874481,292.57138957977287
2015-01-11 07:45:00+01:00,291.1069988250732,277.4063590765,0.0,0.0,0.0,0.0,0.0,0.0,0.05918930252312664,2799.999415874481,292.56046018600466
2015-01-11 07:50:00+01:00,291.1019989013672,277.43784575462337,0.0,0.0,0.0,0.0,0.0,0.0,0.059112532965565213,2000.0001788139346,292.557894039154
2015-01-11 07:55:00+01:00,291.0879985809326,277.51575722694395,0.0,0.0,0.0,0.0,0.0,0.0,0.05903576340800375,2000.0001788139346,292.5527588844299
2015-01-11 08:00:00+01:00,291.0769989013672,277.6075953722,0.0,0.0,0.0,0.0,0.0,0.0,0.05895899385044232,2000.0001788139346,292.5385764122009
2015-01-11 08:05:00+01:00,291.06999893188475,277.7005728244781,0.0,0.0,0.0,0.0,2.0,0.0,0.05888222429288091,4099.999725818634,292.5306914329528
2015-01-11 08:10:00+01:00,291.06599884033204,277.79668228626247,0.0,0.0,0.0,0.0,2.0,0.0,0.058805454735319486,4099.999725818634,292.53046722412114
2015-01-11 08:15:00+01:00,291.0649990081787,277.79841523170467,0.0,0.0,0.0,0.0,2.0,0.0,0.058728685177758075,4099.999725818634,292.52270431518554
2015-01-11 08:20:00+01:00,291.0589984893798,277.87145774364467,0.0,0.0,0.0,0.0,2.0,0.0,0.05865191562019665,3699.999630451202,292.51894941329954
2015-01-11 08:25:00+01:00,291.05099906921384,277.9400750160217,0.0,0.0,0.0,0.0,2.0,0.0,0.05857514606263525,3699.999630451202,292.5296498298645
2015-01-11 08:30:00+01:00,291.03799896240236,277.89193985462185,0.0,0.0,0.0,0.0,2.0,0.0,0.05849837650507383,3699.999630451202,292.53784809112545
2015-01-11 08:35:00+01:00,291.03799896240236,277.79968743324275,0.0,0.0,0.0,0.0,2.0,0.0,0.058421606947512424,2499.999821186065,292.5466499328613
2015-01-11 08:40:00+01:00,291.03199882507323,277.8129093170166,0.0,0.0,0.0,0.0,2.0,0.0,0.05834483738995095,2499.999821186065,292.5467474937438
2015-01-11 08:45:00+01:00,291.0309982299805,277.92066791057584,0.0,0.0,0.0,0.0,2.0,0.0,0.058268067832389525,2499.999821186065,292.5468244552613
2015-01-11 08:50:00+01:00,291.0159984588623,278.03039615154256,0.0,0.0,0.0,0.0,2.0,0.0,0.058191298274828114,2899.999916553497,292.53506193161013
2015-01-11 08:55:00+01:00,291.0099983215332,277.78242404460906,0.0,0.0,0.0,0.0,2.0,0.0,0.0581145287172667,2899.999916553497,292.53266725540163
2015-01-11 09:00:00+01:00,291.00399856567384,277.42126109600065,0.0,0.0,0.0,0.0,2.0,0.0,0.058037759159705285,2899.999916553497,292.5381230354309
2015-01-11 09:05:00+01:00,290.9939987182617,277.51800830364226,0.0,0.0,0.0,0.0,46.0,0.0,0.035851357024454376,4100.000202655792,292.5351156234741
2015-01-11 09:10:00+01:00,290.9979988098145,277.68673031330104,0.0,0.0,0.0,0.0,46.0,0.0,0.035774587466892965,4100.000202655792,292.53803853988643
2015-01-11 09:15:00+01:00,290.99199905395506,277.97926704883565,0.0,0.0,0.0,0.0,46.0,0.0,0.03569781790933154,4100.000202655792,292.53945503234866
2015-01-11 09:20:00+01:00,290.98299865722663,278.047116446495,0.0,0.0,0.0,0.0,46.0,0.0,0.03562104835177013,4099.999725818634,292.53718194961544
2015-01-11 09:25:00+01:00,290.9779983520508,278.136308670044,0.0,0.0,0.0,0.0,46.0,0.0,0.03554427879420866,4099.999725818634,292.5348678588867
2015-01-11 09:30:00+01:00,290.9739986419678,278.1837489366531,0.0,0.0,0.0,0.0,46.0,0.0,0.035467509236647245,4099.999725818634,292.53193159103387
2015-01-11 09:35:00+01:00,290.9679977416992,278.0940437078476,0.0,0.0,0.0,0.0,46.0,0.0,0.035390739679085834,2499.999821186065,292.5252429962158
2015-01-11 09:40:00+01:00,290.9659984588623,278.0241676092148,0.0,0.0,0.0,0.0,46.0,0.0,0.035313970121524416,2499.999821186065,292.52093811035155
2015-01-11 09:45:00+01:00,290.9639987945557,277.9657203197479,0.0,0.0,0.0,0.0,46.0,0.0,0.035237200563963,2499.999821186065,292.5186386108398
2015-01-11 09:50:00+01:00,290.9599990844726,278.2122793197632,0.0,0.0,0.0,0.0,46.0,0.0,0.03516043100640158,2100.000202655792,292.5134678840637
2015-01-11 09:55:00+01:00,290.95699882507324,278.3702851295471,0.0,0.0,0.0,0.0,46.0,0.0,0.03508366144884016,2100.000202655792,292.5061309814452
2015-01-11 10:00:00+01:00,290.94799880981446,278.3723031044006,0.0,0.0,0.0,0.0,46.0,0.0,0.035006891891278744,2100.000202655792,292.4885159492493
2015-01-11 10:05:00+01:00,290.9499984741211,278.46682434082027,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3599.9996066093445,292.47378702163695
2015-01-11 10:10:00+01:00,290.94799880981446,278.6143494844437,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3599.9996066093445,292.4611656188965
2015-01-11 10:15:00+01:00,290.939998626709,278.63938837051387,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3599.9996066093445,292.4458006858825
2015-01-11 10:20:00+01:00,290.9379989624024,278.5793943881988,0.0,0.0,0.0,0.0,100.0,0.0,0.0,4400.000274181366,292.43401679992667
2015-01-11 10:25:00+01:00,290.9379993438721,278.57901949882506,0.0,0.0,0.0,0.0,100.0,0.0,0.0,4400.000274181366,292.4141945838928
2015-01-11 10:30:00+01:00,290.9349990844727,278.5857936859131,0.0,0.0,0.0,0.0,100.0,0.0,0.0,4400.000274181366,292.40406255722036
2015-01-11 10:35:00+01:00,290.93599853515633,278.70976722240454,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2399.999797344208,292.40051202774043
2015-01-11 10:40:00+01:00,290.9299983978272,278.77510843276974,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2399.999797344208,292.3889019012451
2015-01-11 10:45:00+01:00,290.92499885559084,278.71240603923803,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2399.999797344208,292.37596950531
2015-01-11 10:50:00+01:00,290.919998550415,278.6087205648422,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2399.999797344208,292.3621856689453
2015-01-11 10:55:00+01:00,290.92099838256837,278.5190890789032,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2399.999797344208,292.3387836456298
2015-01-11 11:00:00+01:00,290.92599868774414,278.8112597703933,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2399.999797344208,292.31805114746084
2015-01-11 11:05:00+01:00,290.92299880981443,279.2440993785858,0.0,0.0,0.0,0.0,166.0,0.0,0.0,3599.9996066093445,292.30668878555304
2015-01-11 11:10:00+01:00,290.9199981689453,279.2601705789566,0.0,0.0,0.0,0.0,166.0,0.0,0.0,3599.9996066093445,292.27497453689574
2015-01-11 11:15:00+01:00,290.9159980773926,279.24274108409884,0.0,0.0,0.0,0.0,166.0,0.0,0.0,3599.9996066093445,292.24447946548463
2015-01-11 11:20:00+01:00,290.9049980163574,279.32510152998424,0.0,0.0,0.0,0.0,166.0,0.0,0.0,3999.999701976776,292.23577682858416
2015-01-11 11:25:00+01:00,290.91399841308595,279.59340343475344,0.0,0.0,0.0,0.0,166.0,0.0,0.0,3999.999701976776,292.2276359558105
2015-01-11 11:30:00+01:00,290.90999870300294,279.6357226848602,0.0,0.0,0.0,0.0,166.0,0.0,0.0,3999.999701976776,292.2208466529846
2015-01-11 11:35:00+01:00,290.9119987487793,279.4771975517273,0.0,0.0,0.0,0.0,166.0,0.0,0.0,2799.999415874481,292.20724868774414
2015-01-11 11:40:00+01:00,290.9119987487793,279.467286324501,0.0,0.0,0.0,0.0,166.0,0.0,0.0,2799.999415874481,292.1872623443603
2015-01-11 11:45:00+01:00,290.91099853515624,279.7936417102813,0.0,0.0,0.0,0.0,166.0,0.0,0.0,2799.999415874481,292.1715320587158
2015-01-11 11:50:00+01:00,290.9059986114502,280.0344291210174,0.0,0.0,0.0,0.0,166.0,0.0,0.0,2799.9998927116394,292.1585980415344
2015-01-11 11:55:00+01:00,290.8999984741211,280.0471425771713,0.0,0.0,0.0,0.0,166.0,0.0,0.0,2799.9998927116394,292.14331941604615
2015-01-11 12:00:00+01:00,290.9059982299805,279.9403826475143,0.0,0.0,0.0,0.0,166.0,0.0,0.0,2799.9998927116394,292.12569093704224
2015-01-11 12:05:00+01:00,290.9099983215332,280.11502265930176,0.0,0.0,0.0,0.0,125.0,0.0,0.0,3700.000584125519,292.11027536392214
2015-01-11 12:10:00+01:00,290.9039985656738,280.3691792011261,0.0,0.0,0.0,0.0,125.0,0.0,0.0,3700.000584125519,292.0994908332825
2015-01-11 12:15:00+01:00,290.89999809265134,280.3237386703491,0.0,0.0,0.0,0.0,125.0,0.0,0.0,3700.000584125519,292.08666715621945
2015-01-11 12:20:00+01:00,290.901997756958,280.4926825761795,0.0,0.0,0.0,0.0,125.0,0.0,0.0,2899.999439716339,292.0716865539551
2015-01-11 12:25:00+01:00,290.8893320719401,280.42231926918026,0.0,0.0,0.0,0.0,125.0,0.0,0.0,2899.999439716339,292.06169700622564
2015-01-11 12:30:00+01:00,290.8863321940104,280.3436592578888,0.0,0.0,0.0,0.0,125.0,0.0,0.0,2899.999439716339,292.05179958343496
2015-01-11 12:35:00+01:00,290.8779987335205,280.2757708072662,0.0,0.0,0.0,0.0,125.0,0.0,0.0,3700.000107288361,292.03123445510863
2015-01-11 12:40:00+01:00,290.87499809265137,280.3302499532699,0.0,0.0,0.0,0.0,125.0,0.0,0.0,3700.000107288361,292.0132976531982
2015-01-11 12:45:00+01:00,290.87399864196783,280.52355866432185,0.0,0.0,0.0,0.0,125.0,0.0,0.0,3700.000107288361,292.0010317802429
2015-01-11 12:50:00+01:00,290.87199974060064,280.66733331680297,0.0,0.0,0.0,0.0,125.0,0.0,0.0,2899.999439716339,291.992011642456
2015-01-11 12:55:00+01:00,290.8719989776611,280.7743325948715,0.0,0.0,0.0,0.0,125.0,0.0,0.0,2899.999439716339,291.9823945999145
2015-01-11 13:00:00+01:00,290.86799850463865,280.62362623214716,0.0,0.0,0.0,0.0,125.0,0.0,0.0,2899.999439716339,291.97073602676386
2015-01-11 13:05:00+01:00,290.86399841308594,280.56951596736906,0.0,0.0,0.0,0.0,90.0,0.0,0.0,3599.9996066093445,291.95162000656126
2015-01-11 13:10:00+01:00,290.8559982299805,280.72072141170503,0.0,0.0,0.0,0.0,90.0,0.0,0.0,3599.9996066093445,291.9426719665527
2015-01-11 13:15:00+01:00,290.86099853515617,280.9439879655838,0.0,0.0,0.0,0.0,90.0,0.0,0.0,3599.9996066093445,291.93744297027587
2015-01-11 13:20:00+01:00,290.85799865722663,281.19635672569274,0.0,0.0,0.0,0.0,90.0,0.0,0.0,2000.0001788139346,291.92980718612665
2015-01-11 13:25:00+01:00,290.85999908447263,281.04737191200246,0.0,0.0,0.0,0.0,90.0,0.0,0.0,2000.0001788139346,291.91509103775024
2015-01-11 13:30:00+01:00,290.85399932861327,281.14915320873257,0.0,0.0,0.0,0.0,90.0,0.0,0.0,2000.0001788139346,291.8990496635437
2015-01-11 13:35:00+01:00,290.85199851989745,281.3114050865173,0.0,0.0,0.0,0.0,90.0,0.0,0.0,3600.000083446503,291.8910596847534
2015-01-11 13:40:00+01:00,290.85399932861327,281.37990493774413,0.0,0.0,0.0,0.0,90.0,0.0,0.0,3600.000083446503,291.8783363342285
2015-01-11 13:45:00+01:00,290.85399932861327,281.3344821929932,0.0,0.0,0.0,0.0,90.0,0.0,0.0,3600.000083446503,291.86953525543214
2015-01-11 13:50:00+01:00,290.84799880981444,281.36863050460806,0.0,0.0,0.0,0.0,90.0,0.0,0.0,4000.0001788139343,291.8615234374999
2015-01-11 13:55:00+01:00,290.8369987487793,281.36380610466,0.0,0.0,0.0,0.0,90.0,0.0,0.0,4000.0001788139343,291.8569285392761
2015-01-11 14:00:00+01:00,290.82799911499023,281.28847823142996,0.0,0.0,0.0,0.0,90.0,0.0,0.0,4000.0001788139343,291.84704580307005
2015-01-11 14:05:00+01:00,290.82799949645994,281.2080358982086,0.0,0.0,0.0,0.0,149.0,0.0,0.0,3699.999630451202,291.8345725059509
2015-01-11 14:10:00+01:00,290.83599853515625,281.1890260696411,0.0,0.0,0.0,0.0,149.0,0.0,0.0,3699.999630451202,291.8203625679016
2015-01-11 14:15:00+01:00,290.8309986114502,281.15027437210085,0.0,0.0,0.0,0.0,149.0,0.0,0.0,3699.999630451202,291.86610059738155
2015-01-11 14:20:00+01:00,290.8289993286133,281.0476926326752,0.0,0.0,0.0,0.0,149.0,0.0,0.0,2499.999821186065,291.9593405723572
2015-01-11 14:25:00+01:00,290.8299983978271,281.1510714054108,0.0,0.0,0.0,0.0,149.0,0.0,0.0,2499.999821186065,292.01634149551387
2015-01-11 14:30:00+01:00,290.8269989013672,281.15503418445593,0.0,0.0,0.0,0.0,149.0,0.0,0.0,2499.999821186065,292.0463218688965
2015-01-11 14:35:00+01:00,290.8239990234375,281.07834002971646,0.0,0.0,0.0,0.0,149.0,0.0,0.0,2499.999821186065,292.0897055625915
2015-01-11 14:40:00+01:00,290.81999893188475,281.0690969944,0.0,0.0,0.0,0.0,149.0,0.0,0.0,2499.999821186065,292.1291534423828
2015-01-11 14:45:00+01:00,290.81799812316893,280.9962034463882,0.0,0.0,0.0,0.0,149.0,0.0,0.0,2499.999821186065,292.1292665481567
2015-01-11 14:50:00+01:00,290.8209991455078,281.0099480867386,0.0,0.0,0.0,0.0,149.0,0.0,0.0,4899.999916553496,292.1203022003174
2015-01-11 14:55:00+01:00,290.8139991760254,281.0234066724777,0.0,0.0,0.0,0.0,149.0,0.0,0.0,4899.999916553496,292.1141557693481
2015-01-11 15:00:00+01:00,290.8089984893798,280.93971474170684,0.0,0.0,0.0,0.0,149.0,0.0,0.0,4899.999916553496,292.09869518280027
2015-01-11 15:05:00+01:00,290.794998550415,280.95334088802343,0.0,0.0,0.0,0.0,67.0,0.0,0.052433581457721486,3300.000011920929,292.08633995056147
2015-01-11 15:10:00+01:00,290.7999992370605,280.9992618560791,0.0,0.0,0.0,0.0,67.0,0.0,0.05235681190016008,3300.000011920929,292.075254535675
2015-01-11 15:15:00+01:00,290.79399871826166,281.0051496744156,0.0,0.0,0.0,0.0,67.0,0.0,0.05228004234259866,3300.000011920929,292.06412086486813
2015-01-11 15:20:00+01:00,290.78999824523925,280.94877176284785,0.0,0.0,0.0,0.0,67.0,0.0,0.05220327278503725,2499.999821186065,292.05773439407346
2015-01-11 15:25:00+01:00,290.79299850463866,280.9167291164398,0.0,0.0,0.0,0.0,67.0,0.0,0.05212650322747578,2499.999821186065,292.0494645118713
2015-01-11 15:30:00+01:00,290.7879985809326,280.91344225406647,0.0,0.0,0.0,0.0,67.0,0.0,0.05204973366991436,2499.999821186065,292.0423358917236
2015-01-11 15:35:00+01:00,290.78299903869635,280.8154464483261,0.0,0.0,0.0,0.0,67.0,0.0,0.051972964112352936,2499.999821186065,292.0363990783692
2015-01-11 15:40:00+01:00,290.77599868774416,280.7382364988327,0.0,0.0,0.0,0.0,67.0,0.0,0.05189619455479153,2499.999821186065,292.02856988906865
2015-01-11 15:45:00+01:00,290.7759983062744,280.74011163711543,0.0,0.0,0.0,0.0,67.0,0.0,0.051819424997230114,2499.999821186065,292.01921491622915
2015-01-11 15:50:00+01:00,290.7599983215332,280.7501354455948,0.0,0.0,0.0,0.0,67.0,0.0,0.051742655439668696,4500.000298023224,292.0157695770264
2015-01-11 15:55:00+01:00,290.75699882507325,280.7381113529205,0.0,0.0,0.0,0.0,67.0,0.0,0.05166588588210728,4500.000298023224,292.0130031585693
2015-01-11 16:00:00+01:00,290.75099830627437,280.64998810291286,0.0,0.0,0.0,0.0,67.0,0.0,0.05158911632454587,4500.000298023224,292.00492219924917
2015-01-11 16:05:00+01:00,290.7489990234375,280.619159913063,0.0,0.0,0.0,0.0,11.0,0.0,0.0,3199.999988079071,291.99439649581905
2015-01-11 16:10:00+01:00,290.7389991760254,280.6256784915924,0.0,0.0,0.0,0.0,11.0,0.0,0.0,3199.999988079071,291.99082784652705
2015-01-11 16:15:00+01:00,290.73499870300293,280.5405231952667,0.0,0.0,0.0,0.0,11.0,0.0,0.0,3199.999988079071,291.9816578865051
2015-01-11 16:20:00+01:00,290.72499847412115,280.4341994285583,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2399.999797344208,291.9642854690552
2015-01-11 16:25:00+01:00,290.71499862670896,280.3745889186859,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2399.999797344208,291.9504331588745
2015-01-11 16:30:00+01:00,290.70599899291994,280.31416857242584,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2399.999797344208,291.94110450744625
2015-01-11 16:35:00+01:00,290.70199966430664,280.26395313739766,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2000.0001788139346,291.9314099311828
2015-01-11 16:40:00+01:00,290.6899990081787,280.2484489679336,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2000.0001788139346,291.9179913520813
2015-01-11 16:45:00+01:00,290.6879993438721,280.2309020996093,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2000.0001788139346,291.90427560806273
2015-01-11 16:50:00+01:00,290.6739990234375,280.1873770713806,0.0,0.0,0.0,0.0,11.0,0.0,0.0,5199.999511241913,291.89706459045414
2015-01-11 16:55:00+01:00,290.66899909973137,280.1850387096405,0.0,0.0,0.0,0.0,11.0,0.0,0.0,5199.999511241913,291.8871765136719
2015-01-11 17:00:00+01:00,290.66899871826166,280.1538215637207,0.0,0.0,0.0,0.0,11.0,0.0,0.0,5199.999511241913,291.87824592590334
2015-01-11 17:05:00+01:00,290.660998916626,280.1398120164871,0.0,0.0,0.0,0.0,0.0,0.0,0.07270074465393685,3300.000011920929,291.8650116920471
2015-01-11 17:10:00+01:00,290.65599899291993,280.0984241724014,0.0,0.0,0.0,0.0,0.0,0.0,0.07262397509637543,3300.000011920929,291.85538845062246
2015-01-11 17:15:00+01:00,290.6549987792969,280.07419044971465,0.0,0.0,0.0,0.0,0.0,0.0,0.07254720553881401,3300.000011920929,291.8422695159912
2015-01-11 17:20:00+01:00,290.6509994506836,280.0419377088547,0.0,0.0,0.0,0.0,0.0,0.0,0.07247043598125259,2499.999821186065,291.83525810241696
2015-01-11 17:25:00+01:00,290.6339984893799,280.03312516212463,0.0,0.0,0.0,0.0,0.0,0.0,0.07239366642369117,2499.999821186065,291.82863550186147
2015-01-11 17:30:00+01:00,290.6259975433349,280.0055811405182,0.0,0.0,0.0,0.0,0.0,0.0,0.07231689686612977,2499.999821186065,291.82372760772705
2015-01-11 17:35:00+01:00,290.6269985198975,280.0087592124939,0.0,0.0,0.0,0.0,0.0,0.0,0.07224012730856835,3699.999630451202,291.8159747123718
2015-01-11 17:40:00+01:00,290.61299934387205,280.0072471618652,0.0,0.0,0.0,0.0,0.0,0.0,0.07216335775100688,3699.999630451202,291.80587043762205
2015-01-11 17:45:00+01:00,290.61299934387205,279.99265868663787,0.0,0.0,0.0,0.0,0.0,0.0,0.07208658819344546,3699.999630451202,291.7865585327148
2015-01-11 17:50:00+01:00,290.6039978027344,279.9773765802384,0.0,0.0,0.0,0.0,0.0,0.0,0.07200981863588404,4099.999725818634,291.7622498512268
2015-01-11 17:55:00+01:00,290.601997756958,279.93593864440913,0.0,0.0,0.0,0.0,0.0,0.0,0.07193304907832264,4099.999725818634,291.73951244354254
2015-01-11 18:00:00+01:00,290.5989990234375,279.92123121988203,0.0,0.0,0.0,0.0,0.0,0.0,0.07185627952076122,4099.999725818634,291.7182532900856
2015-01-11 18:05:00+01:00,290.5959991455078,279.90925040245054,0.0,0.0,0.0,0.0,0.0,0.0,0.11599877511857877,2799.999415874481,291.7017204284668
2015-01-11 18:10:00+01:00,290.5869979858398,279.9056395781668,0.0,0.0,0.0,0.0,0.0,0.0,0.11592200556101735,2799.999415874481,291.68977394104
2015-01-11 18:15:00+01:00,290.5869987487793,279.915533765157,0.0,0.0,0.0,0.0,0.0,0.0,0.11584523600345595,2799.999415874481,291.678378986177
2015-01-11 18:20:00+01:00,290.5829990386963,279.9628210544586,0.0,0.0,0.0,0.0,0.0,0.0,0.11576846644589453,2799.999415874481,291.66828413009637
2015-01-11 18:25:00+01:00,290.58199882507324,279.9859577655792,0.0,0.0,0.0,0.0,0.0,0.0,0.11569169688833307,2799.999415874481,291.65338525772086
2015-01-11 18:30:00+01:00,290.57599830627436,280.0318399429321,0.0,0.0,0.0,0.0,0.0,0.0,0.11561492733077165,2799.999415874481,291.64867639541626
2015-01-11 18:35:00+01:00,290.56399841308587,280.049347114563,0.0,0.0,0.0,0.0,0.0,0.0,0.11553815777321025,4000.0001788139343,291.6499349594116
2015-01-11 18:40:00+01:00,290.56299858093263,280.047447514534,0.0,0.0,0.0,0.0,0.0,0.0,0.11546138821564883,4000.0001788139343,291.6484735488891
2015-01-11 18:45:00+01:00,290.55299797058103,280.07891180515287,0.0,0.0,0.0,0.0,0.0,0.0,0.1153846186580874,4000.0001788139343,291.6334825515747
2015-01-11 18:50:00+01:00,290.54599838256837,280.131210899353,0.0,0.0,0.0,0.0,0.0,0.0,0.115307849100526,4399.999797344208,291.62906150817867
2015-01-11 18:55:00+01:00,290.543998336792,280.1618701457977,0.0,0.0,0.0,0.0,0.0,0.0,0.11523107954296458,4399.999797344208,291.6202794075012
2015-01-11 19:00:00+01:00,290.54199790954584,280.1748037815093,0.0,0.0,0.0,0.0,0.0,0.0,0.11515430998540314,4399.999797344208,291.60147581100466
2015-01-11 19:05:00+01:00,290.54399871826166,280.1574305772781,0.0,0.0,0.0,0.0,0.0,0.0,0.09296790785015224,3999.999701976776,291.57979316711425
2015-01-11 19:10:00+01:00,290.539998626709,280.1596217870712,0.0,0.0,0.0,0.0,0.0,0.0,0.09289113829259077,3999.999701976776,291.5699744224548
